Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1429253,31268401,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pembangunan TPT Jalan Kertasari - Mekarjaya (APBD)),PAKET SELESAI,198545000,198545000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1846017,36795691,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Metilprednisolon/Methylprednisolone tablet/kapsul/kaplet 4 mg,PROSES KONTRAK PPK,1224000,1224000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1040253,34764712,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten (Rehabilitasi Jembatan Kukulu (DAU)),PAKET SELESAI,198340000,198340000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1621653,35144713,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Metilprednisolon/Methylprednisolone tablet/kapsul/kaplet 4 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,204000,204000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2127830,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Metilprednisolon/Methylprednisolone tablet/kapsul/kaplet 4 mg,PROSES KONTRAK PPK,1020000,1020000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1331528,35345369,2022,E-Katalog 5.0,APBD,PT. COBRA DENTAL INDONESIA,E-Purchasing,Pengadaan Barang,PREVEST DENPRO Camphenol,PROSES KONTRAK PPK,116800,0
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1822253,34130483,2022,Pencatatan,APBD,,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAKET SELESAI,16211328,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1628505,34052595,2022,E-Katalog 5.0,BLUD,PT.TIMUR RAYA LESTARI,E-Purchasing,Pengadaan Barang,Minor Surgery Set (for Ophthalmology),PAKET SELESAI,21300000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,974325,35346901,2022,E-Katalog 5.0,APBD,PT. Abadinusa Usahasemesta,E-Purchasing,Pengadaan Barang,Regal Plus Wall Clock Aneroid Sphygmomanometer,PROSES KONTRAK PPK,5800000,5800000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1344492,35361223,2022,E-Katalog 5.0,APBD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,IV CATHETER TIPE PEN,PROSES KONTRAK PPK,2785200,2785200
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1893253,37435888,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten (Rehabilitasi Jembatan Cinyumpit (APBD P)),PAKET SELESAI,198276000,198276000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1301253,34095140,2022,Pencatatan,APBD,CV NIZZA PUTRI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,90325000,90325000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1494253,32026980,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Kertasari - Mekarjaya (APBD)),PAKET SELESAI,199242000,199242000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1541366,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Metilprednisolon/Methylprednisolone tablet/kapsul/kaplet 4 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1020000,1020000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779300,34612679,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Maprotilin/Maprotiline HCl tablet salut selaput/kaplet salut selaput 50 mg (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7500000,7500000
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.05.0000,2094253,36837983,2022,Pencatatan,APBDP,CV AUDI JAYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Persediaan untuk Dijual/Diserahkan-Persediaan untuk Dijual/Diserahkan kepada Masyarakatn,PAKET SELESAI,74850000,74850000
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.19.0000,19253,28328464,2022,Swakelola,APBD,,,,Belanja Pemeliharaan Jaringan- Jaringan Listrik Lainnya,PAKET SELESAI,4200000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1035253,34764125,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten (Rehabilitasi Jembatan Cinangka (DAU)),PAKET SELESAI,148827000,148827000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1491981,33717354,2022,E-Katalog 5.0,BLUD,PT. Global Promedika Services,E-Purchasing,Pengadaan Barang,Ultrasound Therapy / UST (Jasa Pengujian dan/atau Kalibrasi Alat Kesehatan) GPS-074,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,634500,634500
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1321490,35412566,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Plester,PROSES KONTRAK PPK,243595,243595
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1392682,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,OneClosan Sabun Anti Bakteri 500 ml dispenser,PROSES KONTRAK PPK,2937000,2937000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1943253,34232809,2022,Pencatatan,APBD,CV. LALA,Pengadaan Langsung,Pengadaan Barang,Makan dan Minum Panitia,PAKET SELESAI,264000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1721253,37415838,2022,Pencatatan,APBDP,,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultansi Perencanaan Rekayasa-Jasa Desain Rekayasa untuk Pekerjaan Teknik Sipil Transportasi (Pemutakhiran Database Jembatan),PAKET SELESAI,99622000,99622000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1548253,32183001,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Simpeureum - Ciomas (APBD)),PAKET SELESAI,199230000,199230000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,998480,34612679,2022,E-Katalog 5.0,APBD,PT. AFIFARMA,E-Purchasing,Pengadaan Barang,Domperidon/ Domperidone maleate/ Domperidone drops 5 mg/mL,PROSES KONTRAK PPK,949500,949500
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2127854,34612679,2022,E-Katalog 5.0,APBD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,KA-EN 3B softbag - Larutan mengandung elektrolit *),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,17250000,17250000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1331528,35345369,2022,E-Katalog 5.0,APBD,PT. COBRA DENTAL INDONESIA,E-Purchasing,Pengadaan Barang,BIODINAMICA Tricresolformalina,PROSES KONTRAK PPK,120000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2127829,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Spironolactone/ Spironolakton tablet/kapsul/kaplet 25 mg,PROSES KONTRAK PPK,190000,190000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779309,34612679,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Codeine Phosphate Hemihydrate/ Codeine/ Kodein tablet/kapsul/kaplet 10 mg (G),PROSES KONTRAK PPK,900000,900000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,5379253,37411480,2022,Tender,APBDP,CV. KAHARINGAN GROUP,Tender,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Maniis - Campaga XI Kab. Majalengka (Pemeliharaan Jalan Maniis - Campaga Kab. Majalengka) (Bankeu Provinsi)),SELESAI,922665400,922665400
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1821073,34612679,2022,E-Katalog 5.0,APBD,PT. Sampharindo Perdana,E-Purchasing,Pengadaan Barang,Amlodipin/ Amlodipine/ Amlodipine besilate tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4200000,4200000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779514,34612679,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Fenitoin/ Phenytoin Sodium Injeksi 50 mg/ml (100 mg/ 2 mL),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,495000,495000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1321490,35412566,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Vacuum Blood Collecting Tube Plain 3ml,PROSES KONTRAK PPK,271920,271920
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1369193,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Oxyflow Dewasa,PROSES KONTRAK PPK,3575000,3575000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,5257253,34666317,2022,Tender,APBD,Haranusa Elberk,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Kelas Dengan Tingkat Kerusakan Minimal Sedang Beserta Perabotnya) (DAK FISIK) Lokasi SD Negeri Leuwilaja III Kecamatan Sindangwangi,SELESAI,412391647,412391647
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1355054,35440151,2022,E-Katalog 5.0,APBD,MOFTECH MEDICAL SYSTEM,E-Purchasing,Pengadaan Barang,"Standard Operating Scissors SH/BL 14,5 cm Curved",PROSES KONTRAK PPK,702300,702300
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1542253,32086838,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Salagedang - Sindang (APBD)),PAKET SELESAI,199235000,199235000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,802578,34612806,2022,E-Katalog 5.0,APBD,PT. Bio Axion Healthindo,E-Purchasing,Pengadaan Barang,"FEEDING TUBE, 100cm, no. 10",PROSES KONTRAK PPK,777000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180485,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Betahistin/Betahistine Mesilate/Betahistine Mesylate tablet/kapsul/kaplet 6 mg,PROSES KONTRAK PPK,132000,132000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,2089721,37553745,2022,E-Katalog 5.0,APBDP,BROTHERSINDO SAUDARA EMAS,E-Purchasing,Pengadaan Barang,Kabel Belden 7814A,PROSES KONTRAK PPK,2549000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1927253,35360883,2022,Pencatatan,APBD,PT. GENTA BUANA ASTADECA,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan-Bahan Kimia UPT Puskesmas Rajagaluh (JKN),PAKET SELESAI,56811042,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2021253,37189689,2022,Pencatatan,APBDP,CV CIPUTRI,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Personal Komputer UPTD Puskesmas Rajagaluh (JKN),PAKET SELESAI,60000000,0
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAHRAGA - 2.18.1,1780253,36828449,2022,Pencatatan,APBD,CV. ANGGA PURI,Pengadaan Langsung,Jasa Lainnya,Belanja Sewa Kendaraan Bermotor Penumpang PORSENITAS,PAKET SELESAI,80419500,80419500
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2230373,37880923,2022,E-Katalog 5.0,APBD,PT. TRIFA RAYA LABORATORIES,E-Purchasing,Pengadaan Barang,PIROXICAM 10MG_OGB TRIFA,PAKET SELESAI,131000,131000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1454253,31567920,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Ciandeu - Buahlega (APBD)),PAKET SELESAI,199256000,199256000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,343196,33877524,2022,E-Katalog 5.0,APBD,PT. FUJIFILM INDONESIA,E-Purchasing,Pengadaan Barang,FDR D-EVO II C35 (Advance Stationary),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1030000000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779514,34612679,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Lidocaine Hydrochloride/ Lidocaine/ Lidocain/ Lidokain injeksi 2%,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1694000,1694000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,921705,34612679,2022,E-Katalog 5.0,APBD,PT. Merck Tbk,E-Purchasing,Pengadaan Barang,Levothyroxine Sodium/Levothyroxine/Levotiroksin tablet/kapsul/kaplet 50 mcg,PROSES KONTRAK PPK,144400,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1127553,35013796,2022,E-Katalog 5.0,APBD,PT. ANDINI SARANA,E-Purchasing,Pengadaan Barang,Diagnostic set - Mouth Mirror Handle,PROSES KONTRAK PPK,760980,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1210624,34612679,2022,E-Katalog 5.0,APBD,PT. PRIMESA LABORATORIES INDONESIA,E-Purchasing,Pengadaan Barang,Mesa Wash Glove,PROSES KONTRAK PPK,14430000,14430000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1601803,36580395,2022,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,Kasa SNA Steril 16 cm x 16 cm (16 pcs),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,855000,855000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1342712,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Spironolactone/ Spironolakton tablet/kapsul/kaplet 100 mg,PROSES KONTRAK PPK,1590000,1590000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2371380,35376292,2022,E-Katalog 5.0,APBD,PT. KARYA INDAH MEDIKA,E-Purchasing,Pengadaan Barang,Lampu Periksa,PAKET SELESAI,1631000,1631000
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.19.0000,1972253,32533956;37355086,2022,Pencatatan,APBD,,Pengadaan Langsung,Pengadaan Barang,"Belanja Makanan dan Minuman Rapat,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak",PAKET SELESAI,12502000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,776312,35219456,2022,E-Katalog 5.0,APBD,PT.ERELA,E-Purchasing,Pengadaan Barang,Gentamycin Sulfate Tetes Mata,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,27120000,27120000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,2088576,37529934,2022,E-Katalog 5.0,APBD,PT. ARKRAY,E-Purchasing,Pengadaan Barang,COBIO S50 Fully Automated Urine Sediment Analyzer,PAKET SELESAI,196500000,0
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,5284253,34891762,2022,Tender,APBD,CV.FAJAR UTAMA NUSANTARA,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Perpustakaan Dengan Tingkat Kerusakan Minimal Sedang Beserta Perabotnya) (DAK FISIK)) Lokasi SMP Negeri 1 Panyingkiran,SELESAI,254461000,254461000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,787532,35219456,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Furosemid/ Furosemide tablet/kapsul/kaplet 40 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4900000,4900000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,2238341,37554504,2022,E-Katalog 5.0,APBDP,BROTHERSINDO SAUDARA EMAS,E-Purchasing,Pengadaan Barang,NVR304-32E2 -NVR 32 Channel 4 slot SATA,PROSES KONTRAK PPK,5330000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1126066,35013796,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Ultrasonic Gel 250 ml,PROSES KONTRAK PPK,349272,349272
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1450452,35148197,2022,E-Katalog 5.0,APBD,MOFTECH MEDICAL SYSTEM,E-Purchasing,Pengadaan Barang,Finsen Retractor 7 cm Sharp,PROSES KONTRAK PPK,784850,784850
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1265253,34094279,2022,Pencatatan,APBD,CV RAMA PUTERA JAYA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199823000,199823000
KAB. MAJALENGKA,DINAS PERUMAHAN KAWASAN PEMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.10.0001,5331253,33568324,2022,Tender,APBDP,CV Mahaputera Construction,Tender,Pekerjaan Konstruksi,Pengembangan Jaringan Distribusi dan Sambungan Rumah (SR) Desa Kalapadua Kec. Lemahsugih (DAK Fisik),SELESAI,948782593,948782593
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1367253,34081755,2022,Pencatatan,APBD,CV MAJU BERSAMA 94,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199861000,199861000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779494,34612679,2022,E-Katalog 5.0,APBD,PT DIPA PHARMALAB INTERSAINS,E-Purchasing,Pengadaan Barang,Faktor VIII (konsentrat) inj 500 IU ,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15500000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779517,34612679,2022,E-Katalog 5.0,APBD,PT. Sampharindo Perdana,E-Purchasing,Pengadaan Barang,Cetirizine hydrochloride(HCl)/ Cetirizine/ Setirizin tablet/kapsul/kaplet 10 mg,PROSES KONTRAK PPK,392000,392000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1799253,37696277,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Pos - Cipinang (APBD P)),PAKET SELESAI,199267000,199267000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - ,1673253,32803921,2022,Pencatatan,APBD,PT. OPTIMUS TEKNOLOGI PRO,Dikecualikan,Jasa Lainnya,Pengadaan Jasa Internet LPSE (Backup Server),PAKET SELESAI,65918400,65918400
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1541366,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Irbesartan tablet/kapsul/kaplet 300 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,763980,763980
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,904997,34907363,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,Blood lancet,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,287540,287540
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1437253,31560142,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Anggrawati - Kulur (APBD)),PAKET SELESAI,199225000,199225000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1320242,35412566,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,Nasal Cannula Bayi,PROSES KONTRAK PPK,645300,645300
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1233253,34765871,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten (Rehabilitasi Jembatan Loneng (DAU)),PAKET SELESAI,198294000,198294000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1878253,34077902,2022,Pencatatan,APBD,Cv. Maulana,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Makanan dan Minuman Rapat,PAKET SELESAI,15576000,15576000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,5302253,34662903,2022,Tender,APBD,CV. SAPTA TUNGGAL,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Kelas Dengan Tingkat Kerusakan Minimal Sedang Beserta Perabotnya) (DAK FISIK) Lokasi SMP Negeri 2 Cikijing,SELESAI,297779000,297779000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779282,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Cefotaxime sodium/ Cefotaxime/ Sefotaksim serb inj 1.000 mg,PROSES KONTRAK PPK,712500,712500
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180540,34612679,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Methylprednisolone Sodium Succinate/ Metilprednisolon/ Methylprednisolone inj 125 mg,PROSES KONTRAK PPK,1559250,1559250
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,436904,34635929,2022,E-Katalog 5.0,APBD,PT. TRISOLAH UTAMA INDONESIA,E-Purchasing,Pengadaan Barang,C733 Celeron N4020 4G 32G UMA WiFi ChromeOS + Chrome EDU Upgrade 11.6inch Garansi 1/1/0 (P/L/O) (Hanya berfungsi optimal jika ada jaringan internet),PROSES KONTRAK PPK,312300000,312300000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1462253,31569306,2022,Pencatatan,APBD,CV. QIARA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Cikeusik - SP. Sindang (APBD)),PAKET SELESAI,199287000,199287000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1836253,37695523,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Girimukti-Jatimulya (APBD P)),PAKET SELESAI,199268000,199268000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,921745,34612806,2022,E-Katalog 5.0,APBD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,DISPOSABLE SYRINGE WITH NEEDLE 10 ML,PROSES KONTRAK PPK,15132000,15132000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1667253,37414803,2022,Pencatatan,APBDP,CV. PUCUK IBUN,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Payung - Sadarehe IX Kab.Majalengka (Pemeliharaan Jalan Payung -Sadarehe IX Kab. Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199258000,199258000
