Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,PUSKESMAS BANTARUJEG - 1.02.0.00.0.00.01.0030,01JWAZ0DTCP6Z7FXTP8R96JQPG,55854435,2025,E-Katalog 6.0,APBD,IRMA DEWI,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas ( mamin Linsek),ON PROCESS,3150000,3150000
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,01K2E09SRN1R861Q42NQWVTHRX,56618734,2025,E-Katalog 6.0,APBD,ALKES INDO TRIMITRA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,1187700,1187700
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,12051224,59808472,2025,E-Katalog 5.0,APBD,JAYA ANUGERAH RATU,E-Purchasing,Pengadaan Barang,Manset Anak size S,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,300000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11938919,59702821,2025,E-Katalog 5.0,APBD,CV. ASTHA PILAR ANGKASA,E-Purchasing,Pengadaan Barang,pekerjaan pembuatan direksikeet 3x2,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5100000,5100000
KAB. MAJALENGKA,PUSKESMAS TALAGA - 1.02.0.00.0.00.01.0004,01JYMZYTBQHMVR7781PMJCQ726,56623792,2025,E-Katalog 6.0,APBD,IRMA DEWI,E-Purchasing,Barang,Belanja Barang dan jasa BLUD,ON PROCESS,8010000,8010000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,01K9NSR2T2070MQF6Y46A31JTS,61527243,2025,E-Katalog 6.0,APBDP,ABADI SUMBER REZEKI,E-Purchasing,Barang,Alat Komunikasi Telephone  ,ON PROCESS,4999999,4999999
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,11678304,55779000,2025,E-Katalog 5.0,APBD,kenara pelita raya,E-Purchasing,Pengadaan Barang,Wiper Lantai,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,900000,900000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,01K2H36XS1PYT6MW7DP96KVAB7,58742154,2025,E-Katalog 6.0,APBD,PAJATEN DUA TUJUH,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,ON PROCESS,34535419,34535419
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11866395,58663183,2025,E-Katalog 5.0,APBD,CV.MULTI DIMENSI ADHI KARYA,E-Purchasing,Pengadaan Barang,Tee GI diameter 50 mm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,27700,27700
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11315242,53971503,2025,E-Katalog 5.0,BLUD,KOPERASI SEKAR SUCI,E-Purchasing,Pengadaan Barang,PLASTIK MASKOT KEMASAN 5 KR,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,832500,832500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10135701000,58645253,2025,Non Tender,APBD,CV MEKARGUNA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Cukangsari Citando Desa Cibunut Kec. Argapura,SELESAI,199304000,199304000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12130009,54602436,2025,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,"Feeding Tube FR8, 100cm",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2797200,2797200
KAB. MAJALENGKA,PUSKESMAS MAJA - 1.02.0.00.0.00.01.0002,11944182,56543922,2025,E-Katalog 5.0,BLUD,PT. PROMEDRAHARDJO FARMASI INDUSTRI,E-Purchasing,Pengadaan Barang,CIPROFLOXACIN HCl MONOHYDRATE KAPLET SALUT SELAPUT 500 MG,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1414000,1414000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01K23Y2JP2BSS2Q58KAJ5Y6S45,58361048,2025,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat  ,ON PROCESS,4250000,4250000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,11416285,54359369,2025,E-Katalog 5.0,APBD,CV Pratama,E-Purchasing,Pengadaan Barang,Pita Epson seri LX,PROSES KONTRAK PPK,3750000,3750000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,01K7G21F1Z9T4ZS2C9XNVJ61EH,61055278,2025,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Koordinasi dan Penyusunan Dokumen Perubahan DPA-SKPD,ON PROCESS,1380000,1380000
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,11618443,55039069,2025,E-Katalog 5.0,APBD,CV.KILAT MAJU,E-Purchasing,Pengadaan Barang,Penjilidan Hardcover,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,100000,100000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11740170,56788615,2025,E-Katalog 5.0,APBD,PT MULYATAMA ABADI MEDIKA,E-Purchasing,Pengadaan Barang,Bur Enhance,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,555000,0
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11861072,58663272,2025,E-Katalog 5.0,APBD,CV MUKTI KENCANA,E-Purchasing,Pengadaan Barang,Kegiatan dan peralatan terkait dengan pengendalian RKK,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,166000,166000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11920697,59902083,2025,E-Katalog 5.0,APBD,CV. ASTHA PILAR ANGKASA,E-Purchasing,Pengadaan Barang,pemasangan LED Down Light 12 W ( Intergrated LED Panel) + Batere Nicad,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6630000,6630000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,01K2BY6QDPV0ZFDPBJ078ZP77X,54368447,2025,E-Katalog 6.0,APBD,JAYA RAYA KARYA,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,ON PROCESS,218448000,218448000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12111758,54602436,2025,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Amlodipine besilate tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,14100000,14100000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11920697,59902083,2025,E-Katalog 5.0,APBD,CV. ASTHA PILAR ANGKASA,E-Purchasing,Pengadaan Barang,pemasangan pintu kaca alumunium double (80x210x2bh),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,33700000,33700000
KAB. MAJALENGKA,PUSKESMAS CINGAMBUL - 1.02.0.00.0.00.01.0007,01K9XSDRNM8EN08X1XQD4Q91KR,56492372,2025,E-Katalog 6.0,APBD,ZAHIRA JAYA MANDIRI,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,PAYMENT OUTSIDE SYSTEM,9990850,9990850
KAB. MAJALENGKA,PUSKESMAS RAJAGALUH - 1.02.0.00.0.00.01.0020,01K6CBKKXTZARPNK1FQESX4620,55785345,2025,E-Katalog 6.0,BLUD,SARI TANI SERA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Rajagaluh),ON PROCESS,5890000,5890000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11636653,58066450,2025,E-Katalog 5.0,APBD,Putra Jaya Mandiri,E-Purchasing,Pengadaan Barang,FREON R 32 410A,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1400000,1400000
KAB. MAJALENGKA,PUSKESMAS LOJI - 1.02.0.00.0.00.01.0019,01JVBYT2PBX14F3A1T9EJ9HMQX,56258316,2025,E-Katalog 6.0,APBD,ARSYA UTAMA SAFETY,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin BLUD,ON PROCESS,17000000,17000000
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",01JVVGQBM2B1WF5MQ0V21EES37,58896308,2025,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,150000,150000
KAB. MAJALENGKA,PUSKESMAS MAJA - 1.02.0.00.0.00.01.0002,12108057,56543922,2025,E-Katalog 5.0,BLUD,PT. TRIFA RAYA LABORATORIES,E-Purchasing,Pengadaan Barang,ANTASIDA TABLET KUNYAH,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,900000,900000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,10484851000,61154069,2025,Non Tender,APBD,CV. Rizky Nugraha,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Guru) SMP Negeri 3 Sumberjaya,SELESAI,199532000,199532000
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",11570790,56678993,2025,E-Katalog 5.0,APBD,nawazena parikezit,E-Purchasing,Pengadaan Barang,Vitol-140,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,900000,900000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11863443,58662989,2025,E-Katalog 5.0,APBD,CV. CIPTA KANAKA ASRI,E-Purchasing,Pengadaan Barang,Pekerjaan Beton Kedap Air Mutu Beton K-250,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,32906796.16,32906796.16
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11913869,54602436,2025,E-Katalog 5.0,BLUD,PT KHADIJAH ZAMZAM UTAMA,E-Purchasing,Pengadaan Barang,GRAVE VAGINAL SPECULA MEDIUM / FIG.2 / 95x35 MM,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4329000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11920697,59902083,2025,E-Katalog 5.0,APBD,CV. ASTHA PILAR ANGKASA,E-Purchasing,Pengadaan Barang,pemasangan saklar ganda,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,420000,420000
KAB. MAJALENGKA,PUSKESMAS LIGUNG - 1.02.0.00.0.00.01.0011,11680981,55779000,2025,E-Katalog 5.0,APBD,kenara pelita raya,E-Purchasing,Pengadaan Barang,Isi Balpoint Biru,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,140000,140000
KAB. MAJALENGKA,PUSKESMAS SALAGEDANG - 1.02.0.00.0.00.01.0014,11816496,58380163,2025,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Ultrasonic Gel 250 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,149184,149184
KAB. MAJALENGKA,PUSKESMAS JATIWANGI - 1.02.0.00.0.00.01.0013,01K1VXBKNQMYPM18QE8JRVXNDW,59808472,2025,E-Katalog 6.0,APBD,ALHAMDULILLAH,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD,ON PROCESS,14987501,14987501
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,01K8J204B4XXBVYWHXB6DRNQPN,61324739,2025,E-Katalog 6.0,APBD,MERSIFARMA TIRMAKU MERCUSANA,E-Purchasing,Barang,belanja obat obatan gudang farmasi,ON PROCESS,4218000,4218000
KAB. MAJALENGKA,PUSKESMAS WARINGIN - 1.02.0.00.0.00.01.0028,11696900,56205552,2025,E-Katalog 5.0,BLUD,CV. ALHAMDULILLAH,E-Purchasing,Pengadaan Barang,Penggaris,PAKET SELESAI,60000,60000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11624993,54844958,2025,E-Katalog 5.0,APBD,CV. ALHAMDULILLAH,E-Purchasing,Pengadaan Barang,Kabel NYM 4x4 mm,PAKET SELESAI,650000,650000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,11991057,60149925,2025,E-Katalog 5.0,APBD,CV. MULTI BROTHER,E-Purchasing,Pengadaan Barang,Mobilisasi,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4300000,4300000
KAB. MAJALENGKA,PUSKESMAS RAJAGALUH - 1.02.0.00.0.00.01.0020,01K8MH0XTENZJZB074HEZ1J7TE,61042555,2025,E-Katalog 6.0,BLUD,TRIFA RAYA LABORATORIES,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (UPTD Puskesmas Rajagaluh),PAYMENT OUTSIDE SYSTEM,1759350,1759350
KAB. MAJALENGKA,PUSKESMAS PANONGAN - 1.02.0.00.0.00.01.0026,12022735,55783412,2025,E-Katalog 5.0,BLUD,PT. TRIFA RAYA LABORATORIES,E-Purchasing,Pengadaan Barang,ANTASIDA TABLET KUNYAH,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,360000,360000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,10173991000,55188912,2025,Non Tender,APBD,VIRGO,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Tenjolayar - Leles),SELESAI,198900300,198900300
KAB. MAJALENGKA,BADAN PENANGGULANGAN BENCANA DAERAH - 1.05.0.00.0.00.02.0000,11513736,57361845,2025,E-Katalog 5.0,APBD,CHERIA,E-Purchasing,Pengadaan Barang,Snack Box,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1312500,1312500
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11350986,54602436,2025,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Cetirizine hydrochloride(HCl)/ Cetirizine/ Setirizin tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,924000,924000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11941702,59702883,2025,E-Katalog 5.0,APBD,CV. MULTI BROTHER,E-Purchasing,Pengadaan Barang,Pek. Cor Beton Plat Dak t. 12 cm,PROSES KONTRAK PPK,7309400,7309400
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,11414878,54487072,2025,E-Katalog 5.0,APBD,ARENA JAYA,E-Purchasing,Pengadaan Barang,Avera 10 Watt,PROSES KONTRAK PPK,1950000,1950000
KAB. MAJALENGKA,BADAN PENANGGULANGAN BENCANA DAERAH - 1.05.0.00.0.00.02.0000,01K3FQBBZZG3401R1Y21SW1X06,60327403,2025,E-Katalog 6.0,APBD,DEDEH DIHARSAH,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,525000,525000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",11864063,58662940,2025,E-Katalog 5.0,APBD,CV. RAFANDRA PUTRA PERKASA,E-Purchasing,Pengadaan Barang,Pemasangan pipa PVC/HDPE dia. 90 mm Galian Tanah Keras,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,116143500,116143500
KAB. MAJALENGKA,PUSKESMAS BANTARUJEG - 1.02.0.00.0.00.01.0030,11658772,55854805,2025,E-Katalog 5.0,BLUD,CV FINGER TECHNOLOGY,E-Purchasing,Pengadaan Barang,STOP KONTAK,PAKET SELESAI,275000,275000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,11494838,54602436,2025,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,"Latex Medical Examination Gloves XS,S,M,L Powder Free",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,42180000,42180000
KAB. MAJALENGKA,DINAS PERDAGANGAN DAN PERINDUSTRIAN - 3.30.3.31.0.00.01.0000,11503090,54590004,2025,E-Katalog 5.0,APBD,CV. Berkah Abadi,E-Purchasing,Pengadaan Barang,Mesin Hekter Kecil,PAKET SELESAI,367500,367500
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,01K9TW3BEJS86T6HDQZKP9AC4Y,57565412,2025,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,ON PROCESS,1925000,1925000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01K98ZG5AT4W6D3PD7RWZ56TTP,61092217,2025,E-Katalog 6.0,APBD,MEKARWANGI,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,ON PROCESS,3562500,3562500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01JW5X6DWB8M23VJPWBAFE04Q1,54424391,2025,E-Katalog 6.0,APBDP,AGAM MITRA MANDIRI,E-Purchasing,Barang,Alat Tulis Kantor,PAYMENT OUTSIDE SYSTEM,160000,160000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",01JZSEWRATVARQ9M62Y709QPJE,59134684,2025,E-Katalog 6.0,APBDP,TEDDI IRMADI,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat  ,ON PROCESS,2375000,2375000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,12116595,54602436,2025,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Ampisilin/Ampicillin injeksi 1000 mg (i.v),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3123000,3123000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,01K7RZD2GV6ENSWJC8E6Z4EM9K,61070349,2025,E-Katalog 6.0,APBD,NUNUNG NURHASANAH,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat ,PAYMENT OUTSIDE SYSTEM,787500,787500
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,11459597,56707541,2025,E-Katalog 5.0,APBD,CV. LAREINA,E-Purchasing,Pengadaan Barang,Lembing,PAKET SELESAI,800000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,11943655,59702862,2025,E-Katalog 5.0,APBD,CV. MAJU BERSAMA 94,E-Purchasing,Pengadaan Barang,Pek. Acian,PROSES KONTRAK PPK,28134900,28134900
KAB. MAJALENGKA,PUSKESMAS TALAGA - 1.02.0.00.0.00.01.0004,01K1AC7TBTFJJVPA3MYGE2K33V,56623792,2025,E-Katalog 6.0,APBD,OREN,E-Purchasing,Barang,Belanja Barang dan jasa BLUD,ON PROCESS,2850000,2850000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11944716,59702503,2025,E-Katalog 5.0,APBD,CV. CIPTA KANAKA ASRI,E-Purchasing,Pengadaan Barang,Pek. Bubungan Bitumen,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11202400,11202400
KAB. MAJALENGKA,PUSKESMAS WARINGIN - 1.02.0.00.0.00.01.0028,11696900,56205552,2025,E-Katalog 5.0,BLUD,CV. ALHAMDULILLAH,E-Purchasing,Pengadaan Barang,Buku Folio Isi 200 Lembar,PAKET SELESAI,400000,400000
KAB. MAJALENGKA,PUSKESMAS MALAUSMA - 1.02.0.00.0.00.01.0024,12129671,55854217,2025,E-Katalog 5.0,APBD,PT. TRIMAN,E-Purchasing,Pengadaan Barang,Ibuprofen tab 400 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,945000,945000
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,01K9P4Z3R6068H7T07DR3DFYM5,61095467,2025,E-Katalog 6.0,APBDP,ARSYA UTAMA SAFETY,E-Purchasing,Barang,Belanja Peralatan dan Mesin-Alat Kantor dan Rumah Tangga-Alat Rumah Tangga-Alat Pemadam Kebakaran,ON PROCESS,20499999,20499999
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,01K8WPX2T9GRD1PTM7CZ15S331,56789440,2025,E-Katalog 6.0,APBD,FAHMI MOHAMAD RIDWAN,E-Purchasing,Barang," Belanja Suku Cadang-Suku Cadang Alat Angkutan",ON PROCESS,9949018,9949018
KAB. MAJALENGKA,PUSKESMAS SALAGEDANG - 1.02.0.00.0.00.01.0014,01K7REZWDXDKXZSH0C3N7R5P8D,60863235,2025,E-Katalog 6.0,APBD,DEXA MEDICA,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD SILPA PKM Salagedang ,ON PROCESS,1071017,1071017
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,01JTAGTX3A2KV9CRYV8KZW0HHB,56271460,2025,E-Katalog 6.0,APBD,LAREINA,E-Purchasing,Barang,Bahan Cetak (Roll Banner),ON PROCESS,5000000,5000000
KAB. MAJALENGKA,PUSKESMAS BALIDA - 1.02.0.00.0.00.01.0027,11694947,56130723,2025,E-Katalog 5.0,BLUD,kenara pelita raya,E-Purchasing,Pengadaan Barang,Box File Bindex,PAKET SELESAI,550000,550000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,11897846,59731344,2025,E-Katalog 5.0,APBD,CV.JAYA MAKMUR SENTOSA,E-Purchasing,Pengadaan Barang,Pekerjaan Pasang Kabel Fedeer NYY 4 x 150 mm2 (dari Panel PP ke UPS dan dari UPS ke Mesin),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,43432000,43432000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,01K9E18P2Z9SCAVST0WWZHT8XK,56022360,2025,E-Katalog 6.0,APBD,Fieris Hotel Kertajati,E-Purchasing,Barang,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,ON PROCESS,60000000,60000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,01KAT9DJJ6FGP5Q8GPX26CR16G,61350988,2025,E-Katalog 6.0,BLUD,MEDIHOP,E-Purchasing,Barang,Penyediaan Barang dan Jasa BLUD (Barang Sediaan) e- Purchasing,ON PROCESS,10414908,10414908
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,11872689,56817577,2025,E-Katalog 5.0,APBD,PT.INFION,E-Purchasing,Pengadaan Barang,ONDANSETRON 4 MG,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11988000,11988000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,11446605,55217127,2025,E-Katalog 5.0,APBD,CV. LALA,E-Purchasing,Pengadaan Barang,Snack Box paket 1,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4112500,4112500
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,10489054000,61116584,2025,Non Tender,APBD,CV. DWISAKA PERMANA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Kelas SD (Dana Alokasi Umum)) Lokasi : SD Negeri Tenjolayar I Kecamatan Cigasong Kabupaten Majalengka,SELESAI,198612000,198612000
